"","CNames","SUNSID","Acres","BUFF_DIST","Method","People","Start","Buffer","Area"
"666","Buff05km","PAR06",23.9400005340576,500,"Landscan Sum",814,"Footprint","Buffer 0.5km","Full Buffer"
"667","Buff05km","PAR06",23.9400005340576,500,"Census Population",1118.03921333199,"Footprint","Buffer 0.5km","Full Buffer"
"668","Buff05km","PAR06",23.9400005340576,500,"Parcel Building Count",440,"Footprint","Buffer 0.5km","Full Buffer"
"669","Buff05km","PAR06",23.9400005340576,500,"Residential Parcels",336,"Footprint","Buffer 0.5km","Full Buffer"
"670","Buff05km","PAR06",23.9400005340576,500,"All Parcels",479,"Footprint","Buffer 0.5km","Full Buffer"
"671","Buff05km","PSJ02",96,500,"Landscan Sum",290,"Footprint","Buffer 0.5km","Full Buffer"
"672","Buff05km","PSJ02",96,500,"Census Population",717.48048878508,"Footprint","Buffer 0.5km","Full Buffer"
"673","Buff05km","PSJ02",96,500,"Parcel Building Count",439,"Footprint","Buffer 0.5km","Full Buffer"
"674","Buff05km","PSJ02",96,500,"Residential Parcels",382,"Footprint","Buffer 0.5km","Full Buffer"
"675","Buff05km","PSJ02",96,500,"All Parcels",699,"Footprint","Buffer 0.5km","Full Buffer"
"676","Buff05km","PSJ03",13.0200004577637,500,"Landscan Sum",184,"Footprint","Buffer 0.5km","Full Buffer"
"677","Buff05km","PSJ03",13.0200004577637,500,"Census Population",398.039416738416,"Footprint","Buffer 0.5km","Full Buffer"
"678","Buff05km","PSJ03",13.0200004577637,500,"Parcel Building Count",188,"Footprint","Buffer 0.5km","Full Buffer"
"679","Buff05km","PSJ03",13.0200004577637,500,"Residential Parcels",185,"Footprint","Buffer 0.5km","Full Buffer"
"680","Buff05km","PSJ03",13.0200004577637,500,"All Parcels",263,"Footprint","Buffer 0.5km","Full Buffer"
"681","Buff05km","SPR01",16.7299995422363,500,"Landscan Sum",778,"Footprint","Buffer 0.5km","Full Buffer"
"682","Buff05km","SPR01",16.7299995422363,500,"Census Population",696.878062640447,"Footprint","Buffer 0.5km","Full Buffer"
"683","Buff05km","SPR01",16.7299995422363,500,"Parcel Building Count",318,"Footprint","Buffer 0.5km","Full Buffer"
"684","Buff05km","SPR01",16.7299995422363,500,"Residential Parcels",214,"Footprint","Buffer 0.5km","Full Buffer"
"685","Buff05km","SPR01",16.7299995422363,500,"All Parcels",314,"Footprint","Buffer 0.5km","Full Buffer"
"686","Buff05km","SPR02",84.2300033569336,500,"Landscan Sum",2112,"Footprint","Buffer 0.5km","Full Buffer"
"687","Buff05km","SPR02",84.2300033569336,500,"Census Population",2059.80263782875,"Footprint","Buffer 0.5km","Full Buffer"
"688","Buff05km","SPR02",84.2300033569336,500,"Parcel Building Count",913,"Footprint","Buffer 0.5km","Full Buffer"
"689","Buff05km","SPR02",84.2300033569336,500,"Residential Parcels",796,"Footprint","Buffer 0.5km","Full Buffer"
"690","Buff05km","SPR02",84.2300033569336,500,"All Parcels",966,"Footprint","Buffer 0.5km","Full Buffer"
"691","Buff05km","TYN01",675.190002441406,500,"Landscan Sum",0,"Footprint","Buffer 0.5km","Full Buffer"
"692","Buff05km","TYN01",675.190002441406,500,"Census Population",2.95350306779326,"Footprint","Buffer 0.5km","Full Buffer"
"693","Buff05km","TYN01",675.190002441406,500,"Parcel Building Count",0,"Footprint","Buffer 0.5km","Full Buffer"
"694","Buff05km","TYN01",675.190002441406,500,"Residential Parcels",0,"Footprint","Buffer 0.5km","Full Buffer"
"695","Buff05km","TYN01",675.190002441406,500,"All Parcels",1,"Footprint","Buffer 0.5km","Full Buffer"
"696","Buff05km","TYN02",46.810001373291,500,"Landscan Sum",0,"Footprint","Buffer 0.5km","Full Buffer"
"697","Buff05km","TYN02",46.810001373291,500,"Census Population",2.21324023928535,"Footprint","Buffer 0.5km","Full Buffer"
"698","Buff05km","TYN02",46.810001373291,500,"Parcel Building Count",0,"Footprint","Buffer 0.5km","Full Buffer"
"699","Buff05km","TYN02",46.810001373291,500,"Residential Parcels",0,"Footprint","Buffer 0.5km","Full Buffer"
"700","Buff05km","TYN02",46.810001373291,500,"All Parcels",3,"Footprint","Buffer 0.5km","Full Buffer"
"701","Buff05km","TYN03",116.209999084473,500,"Landscan Sum",0,"Footprint","Buffer 0.5km","Full Buffer"
"702","Buff05km","TYN03",116.209999084473,500,"Census Population",0,"Footprint","Buffer 0.5km","Full Buffer"
"703","Buff05km","TYN03",116.209999084473,500,"Parcel Building Count",0,"Footprint","Buffer 0.5km","Full Buffer"
"704","Buff05km","TYN03",116.209999084473,500,"Residential Parcels",0,"Footprint","Buffer 0.5km","Full Buffer"
"705","Buff05km","TYN03",116.209999084473,500,"All Parcels",2,"Footprint","Buffer 0.5km","Full Buffer"
"706","Buff05km","TYN04",588.549987792969,500,"Landscan Sum",0,"Footprint","Buffer 0.5km","Full Buffer"
"707","Buff05km","TYN04",588.549987792969,500,"Census Population",0,"Footprint","Buffer 0.5km","Full Buffer"
"708","Buff05km","TYN04",588.549987792969,500,"Parcel Building Count",0,"Footprint","Buffer 0.5km","Full Buffer"
"709","Buff05km","TYN04",588.549987792969,500,"Residential Parcels",0,"Footprint","Buffer 0.5km","Full Buffer"
"710","Buff05km","TYN04",588.549987792969,500,"All Parcels",2,"Footprint","Buffer 0.5km","Full Buffer"
"711","Buff05km","TYN05",53.5800018310547,500,"Landscan Sum",0,"Footprint","Buffer 0.5km","Full Buffer"
"712","Buff05km","TYN05",53.5800018310547,500,"Census Population",0,"Footprint","Buffer 0.5km","Full Buffer"
"713","Buff05km","TYN05",53.5800018310547,500,"Parcel Building Count",0,"Footprint","Buffer 0.5km","Full Buffer"
"714","Buff05km","TYN05",53.5800018310547,500,"Residential Parcels",0,"Footprint","Buffer 0.5km","Full Buffer"
"715","Buff05km","TYN05",53.5800018310547,500,"All Parcels",1,"Footprint","Buffer 0.5km","Full Buffer"
"716","Buff05km","TYN06",149.149993896484,500,"Landscan Sum",0,"Footprint","Buffer 0.5km","Full Buffer"
"717","Buff05km","TYN06",149.149993896484,500,"Census Population",0.196284595457358,"Footprint","Buffer 0.5km","Full Buffer"
"718","Buff05km","TYN06",149.149993896484,500,"Parcel Building Count",0,"Footprint","Buffer 0.5km","Full Buffer"
"719","Buff05km","TYN06",149.149993896484,500,"Residential Parcels",0,"Footprint","Buffer 0.5km","Full Buffer"
"720","Buff05km","TYN06",149.149993896484,500,"All Parcels",2,"Footprint","Buffer 0.5km","Full Buffer"
"721","Buff1km","APA01",0.680000007152557,1000,"Landscan Sum",662,"Footprint","Buffer 1km","Full Buffer"
"722","Buff1km","APA01",0.680000007152557,1000,"Census Population",1372.95520949191,"Footprint","Buffer 1km","Full Buffer"
"723","Buff1km","APA01",0.680000007152557,1000,"Parcel Building Count",659,"Footprint","Buffer 1km","Full Buffer"
"724","Buff1km","APA01",0.680000007152557,1000,"Residential Parcels",608,"Footprint","Buffer 1km","Full Buffer"
"725","Buff1km","APA01",0.680000007152557,1000,"All Parcels",1004,"Footprint","Buffer 1km","Full Buffer"
"726","Buff1km","APA02",27.8899993896484,1000,"Landscan Sum",471,"Footprint","Buffer 1km","Full Buffer"
"727","Buff1km","APA02",27.8899993896484,1000,"Census Population",1063.32123227215,"Footprint","Buffer 1km","Full Buffer"
"728","Buff1km","APA02",27.8899993896484,1000,"Parcel Building Count",818,"Footprint","Buffer 1km","Full Buffer"
"729","Buff1km","APA02",27.8899993896484,1000,"Residential Parcels",649,"Footprint","Buffer 1km","Full Buffer"
"730","Buff1km","APA02",27.8899993896484,1000,"All Parcels",1177,"Footprint","Buffer 1km","Full Buffer"
"731","Buff1km","APA03",5.84999990463257,1000,"Landscan Sum",237,"Footprint","Buffer 1km","Full Buffer"
"732","Buff1km","APA03",5.84999990463257,1000,"Census Population",688.238881596318,"Footprint","Buffer 1km","Full Buffer"
"733","Buff1km","APA03",5.84999990463257,1000,"Parcel Building Count",652,"Footprint","Buffer 1km","Full Buffer"
"734","Buff1km","APA03",5.84999990463257,1000,"Residential Parcels",486,"Footprint","Buffer 1km","Full Buffer"
"735","Buff1km","APA03",5.84999990463257,1000,"All Parcels",905,"Footprint","Buffer 1km","Full Buffer"
"736","Buff1km","APA04",2.38000011444092,1000,"Landscan Sum",118,"Footprint","Buffer 1km","Full Buffer"
"737","Buff1km","APA04",2.38000011444092,1000,"Census Population",481.964757602885,"Footprint","Buffer 1km","Full Buffer"
"738","Buff1km","APA04",2.38000011444092,1000,"Parcel Building Count",475,"Footprint","Buffer 1km","Full Buffer"
"739","Buff1km","APA04",2.38000011444092,1000,"Residential Parcels",335,"Footprint","Buffer 1km","Full Buffer"
"740","Buff1km","APA04",2.38000011444092,1000,"All Parcels",621,"Footprint","Buffer 1km","Full Buffer"
"741","Buff1km","APA05",0.740000009536743,1000,"Landscan Sum",826,"Footprint","Buffer 1km","Full Buffer"
"742","Buff1km","APA05",0.740000009536743,1000,"Census Population",1539.79775034837,"Footprint","Buffer 1km","Full Buffer"
"743","Buff1km","APA05",0.740000009536743,1000,"Parcel Building Count",739,"Footprint","Buffer 1km","Full Buffer"
"744","Buff1km","APA05",0.740000009536743,1000,"Residential Parcels",691,"Footprint","Buffer 1km","Full Buffer"
"745","Buff1km","APA05",0.740000009536743,1000,"All Parcels",1019,"Footprint","Buffer 1km","Full Buffer"
"746","Buff1km","APA06",1.28999996185303,1000,"Landscan Sum",751,"Footprint","Buffer 1km","Full Buffer"
"747","Buff1km","APA06",1.28999996185303,1000,"Census Population",1553.69231556474,"Footprint","Buffer 1km","Full Buffer"
"748","Buff1km","APA06",1.28999996185303,1000,"Parcel Building Count",851,"Footprint","Buffer 1km","Full Buffer"
"749","Buff1km","APA06",1.28999996185303,1000,"Residential Parcels",808,"Footprint","Buffer 1km","Full Buffer"
"750","Buff1km","APA06",1.28999996185303,1000,"All Parcels",1163,"Footprint","Buffer 1km","Full Buffer"
"751","Buff1km","APA07",1.12000000476837,1000,"Landscan Sum",368,"Footprint","Buffer 1km","Full Buffer"
"752","Buff1km","APA07",1.12000000476837,1000,"Census Population",934.404034934817,"Footprint","Buffer 1km","Full Buffer"
"753","Buff1km","APA07",1.12000000476837,1000,"Parcel Building Count",794,"Footprint","Buffer 1km","Full Buffer"
"754","Buff1km","APA07",1.12000000476837,1000,"Residential Parcels",617,"Footprint","Buffer 1km","Full Buffer"
"755","Buff1km","APA07",1.12000000476837,1000,"All Parcels",1108,"Footprint","Buffer 1km","Full Buffer"
"756","Buff1km","APA08",0.379999995231628,1000,"Landscan Sum",462,"Footprint","Buffer 1km","Full Buffer"
"757","Buff1km","APA08",0.379999995231628,1000,"Census Population",1271.7120911532,"Footprint","Buffer 1km","Full Buffer"
"758","Buff1km","APA08",0.379999995231628,1000,"Parcel Building Count",984,"Footprint","Buffer 1km","Full Buffer"
"759","Buff1km","APA08",0.379999995231628,1000,"Residential Parcels",806,"Footprint","Buffer 1km","Full Buffer"
"760","Buff1km","APA08",0.379999995231628,1000,"All Parcels",1315,"Footprint","Buffer 1km","Full Buffer"
"761","Buff1km","BAY01",674.590026855469,1000,"Landscan Sum",150,"Footprint","Buffer 1km","Full Buffer"
"762","Buff1km","BAY01",674.590026855469,1000,"Census Population",269.411853409921,"Footprint","Buffer 1km","Full Buffer"
"763","Buff1km","BAY01",674.590026855469,1000,"Parcel Building Count",169,"Footprint","Buffer 1km","Full Buffer"
"764","Buff1km","BAY01",674.590026855469,1000,"Residential Parcels",128,"Footprint","Buffer 1km","Full Buffer"
"765","Buff1km","BAY01",674.590026855469,1000,"All Parcels",305,"Footprint","Buffer 1km","Full Buffer"
"766","Buff1km","BAY03",4744.02001953125,1000,"Landscan Sum",297,"Footprint","Buffer 1km","Full Buffer"
"767","Buff1km","BAY03",4744.02001953125,1000,"Census Population",186.541776942474,"Footprint","Buffer 1km","Full Buffer"
"768","Buff1km","BAY03",4744.02001953125,1000,"Parcel Building Count",89,"Footprint","Buffer 1km","Full Buffer"
"769","Buff1km","BAY03",4744.02001953125,1000,"Residential Parcels",102,"Footprint","Buffer 1km","Full Buffer"
"770","Buff1km","BAY03",4744.02001953125,1000,"All Parcels",260,"Footprint","Buffer 1km","Full Buffer"
"771","Buff1km","BAY04",25.5499992370606,1000,"Landscan Sum",88,"Footprint","Buffer 1km","Full Buffer"
"772","Buff1km","BAY04",25.5499992370606,1000,"Census Population",88.6046998102532,"Footprint","Buffer 1km","Full Buffer"
"773","Buff1km","BAY04",25.5499992370606,1000,"Parcel Building Count",34,"Footprint","Buffer 1km","Full Buffer"
"774","Buff1km","BAY04",25.5499992370606,1000,"Residential Parcels",35,"Footprint","Buffer 1km","Full Buffer"
"775","Buff1km","BAY04",25.5499992370606,1000,"All Parcels",81,"Footprint","Buffer 1km","Full Buffer"
"776","Buff1km","BAY06",593.049987792969,1000,"Landscan Sum",2750,"Footprint","Buffer 1km","Full Buffer"
"777","Buff1km","BAY06",593.049987792969,1000,"Census Population",2892.43601747096,"Footprint","Buffer 1km","Full Buffer"
"778","Buff1km","BAY06",593.049987792969,1000,"Parcel Building Count",1342,"Footprint","Buffer 1km","Full Buffer"
"779","Buff1km","BAY06",593.049987792969,1000,"Residential Parcels",853,"Footprint","Buffer 1km","Full Buffer"
"780","Buff1km","BAY06",593.049987792969,1000,"All Parcels",1611,"Footprint","Buffer 1km","Full Buffer"
"781","Buff1km","BAY07",746.010009765625,1000,"Landscan Sum",2946,"Footprint","Buffer 1km","Full Buffer"
"782","Buff1km","BAY07",746.010009765625,1000,"Census Population",3488.96228826276,"Footprint","Buffer 1km","Full Buffer"
"783","Buff1km","BAY07",746.010009765625,1000,"Parcel Building Count",1493,"Footprint","Buffer 1km","Full Buffer"
"784","Buff1km","BAY07",746.010009765625,1000,"Residential Parcels",1351,"Footprint","Buffer 1km","Full Buffer"
"785","Buff1km","BAY07",746.010009765625,1000,"All Parcels",1890,"Footprint","Buffer 1km","Full Buffer"
"786","Buff1km","BAY08",401.5,1000,"Landscan Sum",3063,"Footprint","Buffer 1km","Full Buffer"
"787","Buff1km","BAY08",401.5,1000,"Census Population",3403.81488583543,"Footprint","Buffer 1km","Full Buffer"
"788","Buff1km","BAY08",401.5,1000,"Parcel Building Count",1585,"Footprint","Buffer 1km","Full Buffer"
"789","Buff1km","BAY08",401.5,1000,"Residential Parcels",1405,"Footprint","Buffer 1km","Full Buffer"
"790","Buff1km","BAY08",401.5,1000,"All Parcels",1855,"Footprint","Buffer 1km","Full Buffer"
"791","Buff1km","BAY09",3177.81005859375,1000,"Landscan Sum",2308,"Footprint","Buffer 1km","Full Buffer"
"792","Buff1km","BAY09",3177.81005859375,1000,"Census Population",2787.24853998357,"Footprint","Buffer 1km","Full Buffer"
"793","Buff1km","BAY09",3177.81005859375,1000,"Parcel Building Count",586,"Footprint","Buffer 1km","Full Buffer"
"794","Buff1km","BAY09",3177.81005859375,1000,"Residential Parcels",533,"Footprint","Buffer 1km","Full Buffer"
"795","Buff1km","BAY09",3177.81005859375,1000,"All Parcels",913,"Footprint","Buffer 1km","Full Buffer"
"796","Buff1km","CAL01",6.67000007629395,1000,"Landscan Sum",2237,"Footprint","Buffer 1km","Full Buffer"
"797","Buff1km","CAL01",6.67000007629395,1000,"Census Population",2558.72844974399,"Footprint","Buffer 1km","Full Buffer"
"798","Buff1km","CAL01",6.67000007629395,1000,"Parcel Building Count",1113,"Footprint","Buffer 1km","Full Buffer"
"799","Buff1km","CAL01",6.67000007629395,1000,"Residential Parcels",1131,"Footprint","Buffer 1km","Full Buffer"
"800","Buff1km","CAL01",6.67000007629395,1000,"All Parcels",1369,"Footprint","Buffer 1km","Full Buffer"
"801","Buff1km","CAL02",25.8899993896484,1000,"Landscan Sum",1254,"Footprint","Buffer 1km","Full Buffer"
"802","Buff1km","CAL02",25.8899993896484,1000,"Census Population",1346.98135213543,"Footprint","Buffer 1km","Full Buffer"
"803","Buff1km","CAL02",25.8899993896484,1000,"Parcel Building Count",576,"Footprint","Buffer 1km","Full Buffer"
"804","Buff1km","CAL02",25.8899993896484,1000,"Residential Parcels",583,"Footprint","Buffer 1km","Full Buffer"
"805","Buff1km","CAL02",25.8899993896484,1000,"All Parcels",702,"Footprint","Buffer 1km","Full Buffer"
"806","Buff1km","CAR01",4.05000019073486,1000,"Landscan Sum",129,"Footprint","Buffer 1km","Full Buffer"
"807","Buff1km","CAR01",4.05000019073486,1000,"Census Population",291.446821188761,"Footprint","Buffer 1km","Full Buffer"
"808","Buff1km","CAR01",4.05000019073486,1000,"Parcel Building Count",189,"Footprint","Buffer 1km","Full Buffer"
"809","Buff1km","CAR01",4.05000019073486,1000,"Residential Parcels",204,"Footprint","Buffer 1km","Full Buffer"
"810","Buff1km","CAR01",4.05000019073486,1000,"All Parcels",360,"Footprint","Buffer 1km","Full Buffer"
"811","Buff1km","CAR02",11.5100002288818,1000,"Landscan Sum",1015,"Footprint","Buffer 1km","Full Buffer"
"812","Buff1km","CAR02",11.5100002288818,1000,"Census Population",831.526385037257,"Footprint","Buffer 1km","Full Buffer"
"813","Buff1km","CAR02",11.5100002288818,1000,"Parcel Building Count",685,"Footprint","Buffer 1km","Full Buffer"
"814","Buff1km","CAR02",11.5100002288818,1000,"Residential Parcels",608,"Footprint","Buffer 1km","Full Buffer"
"815","Buff1km","CAR02",11.5100002288818,1000,"All Parcels",1265,"Footprint","Buffer 1km","Full Buffer"
"816","Buff1km","CAR03",90.9499969482422,1000,"Landscan Sum",857,"Footprint","Buffer 1km","Full Buffer"
"817","Buff1km","CAR03",90.9499969482422,1000,"Census Population",716.482807001431,"Footprint","Buffer 1km","Full Buffer"
"818","Buff1km","CAR03",90.9499969482422,1000,"Parcel Building Count",385,"Footprint","Buffer 1km","Full Buffer"
"819","Buff1km","CAR03",90.9499969482422,1000,"Residential Parcels",339,"Footprint","Buffer 1km","Full Buffer"
"820","Buff1km","CAR03",90.9499969482422,1000,"All Parcels",850,"Footprint","Buffer 1km","Full Buffer"
"821","Buff1km","CAR04",5.90999984741211,1000,"Landscan Sum",721,"Footprint","Buffer 1km","Full Buffer"
"822","Buff1km","CAR04",5.90999984741211,1000,"Census Population",344.683086897858,"Footprint","Buffer 1km","Full Buffer"
"823","Buff1km","CAR04",5.90999984741211,1000,"Parcel Building Count",308,"Footprint","Buffer 1km","Full Buffer"
"824","Buff1km","CAR04",5.90999984741211,1000,"Residential Parcels",242,"Footprint","Buffer 1km","Full Buffer"
"825","Buff1km","CAR04",5.90999984741211,1000,"All Parcels",701,"Footprint","Buffer 1km","Full Buffer"
"826","Buff1km","FRA01",837.700012207031,1000,"Landscan Sum",7,"Footprint","Buffer 1km","Full Buffer"
"827","Buff1km","FRA01",837.700012207031,1000,"Census Population",25.4360657502923,"Footprint","Buffer 1km","Full Buffer"
"828","Buff1km","FRA01",837.700012207031,1000,"Parcel Building Count",3,"Footprint","Buffer 1km","Full Buffer"
"829","Buff1km","FRA01",837.700012207031,1000,"Residential Parcels",3,"Footprint","Buffer 1km","Full Buffer"
"830","Buff1km","FRA01",837.700012207031,1000,"All Parcels",51,"Footprint","Buffer 1km","Full Buffer"
"831","Buff1km","FRA02",498.089996337891,1000,"Landscan Sum",411,"Footprint","Buffer 1km","Full Buffer"
"832","Buff1km","FRA02",498.089996337891,1000,"Census Population",558.954420731356,"Footprint","Buffer 1km","Full Buffer"
"833","Buff1km","FRA02",498.089996337891,1000,"Parcel Building Count",301,"Footprint","Buffer 1km","Full Buffer"
"834","Buff1km","FRA02",498.089996337891,1000,"Residential Parcels",211,"Footprint","Buffer 1km","Full Buffer"
